CodaNumber,nClicks,Length,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,CodaName,Unit,WhaleID,Date,Year,UnitName
3775,10,0.30469999999999997,0.0304,0.0215,0.0291,0.0406,0.0303,0.0315,0.035,0.0398,0.0465,10I,8,6058,2010-01-24,2010,Unit T
3777,5,0.3424,0.0949,0.0993,0.0742,0.074,0.0,0.0,0.0,0.0,0.0,5R1,8,5562,2010-01-24,2010,Unit T
3778,5,0.313,0.094,0.091,0.07,0.058,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3779,5,0.316,0.096,0.091,0.069,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3780,5,0.32,0.099,0.092,0.069,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3781,7,0.336,0.048,0.058,0.059,0.057,0.053,0.061,0.0,0.0,0.0,7I,9,0,2010-02-03,2010,Unit U
3782,7,0.28600000000000003,0.04,0.041,0.042,0.042,0.053,0.068,0.0,0.0,0.0,7I,9,0,2010-02-03,2010,Unit U
3783,8,0.318,0.035,0.039,0.05,0.044,0.047,0.043,0.06,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3784,8,0.29400000000000004,0.034,0.042,0.038,0.042,0.038,0.042,0.058,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3785,8,0.302,0.037,0.036,0.033,0.036,0.042,0.043,0.075,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3786,8,0.29200000000000004,0.034,0.032,0.039,0.033,0.039,0.043,0.072,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3787,9,0.307,0.034,0.038,0.036,0.036,0.036,0.039,0.048,0.04,0.0,9I,9,0,2010-02-03,2010,Unit U
3788,9,0.333,0.034,0.04,0.04,0.038,0.034,0.04,0.042,0.065,0.0,9I,9,0,2010-02-03,2010,Unit U
3789,4,0.6940000000000001,0.32,0.214,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3790,5,0.349,0.11,0.119,0.07,0.05,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3791,5,1.391,0.458,0.503,0.222,0.208,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3792,5,1.411,0.482,0.459,0.25,0.22,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3793,5,0.593,0.151,0.146,0.149,0.147,0.0,0.0,0.0,0.0,0.0,5R2,9,0,2010-02-03,2010,Unit U
3794,5,0.5850000000000001,0.134,0.155,0.14,0.156,0.0,0.0,0.0,0.0,0.0,5R2,9,0,2010-02-03,2010,Unit U
3795,5,0.8850000000000001,0.276,0.27,0.173,0.166,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3796,5,0.9259999999999999,0.284,0.302,0.177,0.163,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3797,5,0.9860000000000001,0.333,0.323,0.168,0.162,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3798,5,1.0199999999999998,0.345,0.331,0.176,0.168,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3799,5,0.975,0.335,0.302,0.18,0.158,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3800,5,1.0279999999999998,0.349,0.337,0.176,0.166,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3801,5,1.032,0.343,0.327,0.198,0.164,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3802,5,0.35300000000000004,0.096,0.136,0.066,0.055,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3803,5,0.598,0.149,0.156,0.137,0.156,0.0,0.0,0.0,0.0,0.0,5R2,9,0,2010-02-03,2010,Unit U
3804,5,0.35600000000000004,0.1,0.137,0.067,0.052,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3805,5,0.349,0.108,0.13,0.057,0.054,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3806,7,0.32899999999999996,0.052,0.065,0.064,0.059,0.045,0.044,0.0,0.0,0.0,7I,9,0,2010-02-03,2010,Unit U
3807,7,0.33999999999999997,0.062,0.071,0.067,0.054,0.04,0.046,0.0,0.0,0.0,7I,9,0,2010-02-03,2010,Unit U
3808,8,0.404,0.038,0.065,0.069,0.065,0.049,0.045,0.073,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3809,8,0.43999999999999995,0.053,0.067,0.065,0.059,0.045,0.046,0.105,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3810,8,0.383,0.045,0.058,0.068,0.066,0.048,0.039,0.059,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3812,5,1.036,0.324,0.321,0.209,0.182,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3813,5,0.978,0.309,0.288,0.2,0.181,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3814,5,1.039,0.337,0.356,0.188,0.158,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3815,5,1.049,0.356,0.319,0.194,0.18,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3816,5,1.1340000000000001,0.379,0.384,0.192,0.179,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3817,5,1.111,0.366,0.353,0.2,0.192,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3818,5,1.159,0.372,0.39,0.215,0.182,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3819,5,0.343,0.102,0.096,0.077,0.068,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3820,5,0.34,0.099,0.094,0.071,0.076,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3821,5,0.35800000000000004,0.105,0.096,0.082,0.075,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3822,5,0.34500000000000003,0.102,0.092,0.078,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3823,5,0.34700000000000003,0.111,0.091,0.072,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3824,5,0.36300000000000004,0.114,0.096,0.08,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3825,5,0.374,0.121,0.1,0.08,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3826,5,0.35700000000000004,0.115,0.091,0.08,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3827,5,0.367,0.119,0.099,0.078,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3828,5,0.36800000000000005,0.11,0.087,0.09,0.081,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3829,5,0.34700000000000003,0.101,0.091,0.076,0.079,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3830,5,0.367,0.1,0.086,0.077,0.104,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3831,5,0.35100000000000003,0.105,0.09,0.073,0.083,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3832,5,0.37100000000000005,0.107,0.099,0.085,0.08,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3833,5,1.1019999999999999,0.337,0.353,0.226,0.186,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3834,5,1.0110000000000001,0.341,0.318,0.169,0.183,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3835,5,0.953,0.295,0.355,0.169,0.134,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3836,5,1.0390000000000001,0.371,0.338,0.167,0.163,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3837,5,1.2,0.393,0.403,0.204,0.2,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3838,5,0.33699999999999997,0.109,0.104,0.073,0.051,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3839,5,0.339,0.104,0.089,0.075,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3840,5,0.325,0.093,0.097,0.078,0.057,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3841,5,0.334,0.089,0.09,0.084,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3842,5,0.33,0.076,0.1,0.082,0.072,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3843,5,0.92,0.265,0.336,0.162,0.157,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3845,7,1.1440000000000001,0.405,0.165,0.151,0.13,0.135,0.158,0.0,0.0,0.0,7D,9,0,2010-02-03,2010,Unit U
3846,8,1.223,0.254,0.155,0.123,0.185,0.179,0.155,0.172,0.0,0.0,8D,9,0,2010-02-03,2010,Unit U
3847,8,1.2550000000000001,0.283,0.166,0.169,0.147,0.147,0.164,0.179,0.0,0.0,8D,9,0,2010-02-03,2010,Unit U
3848,8,1.333,0.274,0.189,0.186,0.145,0.151,0.146,0.242,0.0,0.0,8D,9,0,2010-02-03,2010,Unit U
3849,8,0.38299999999999995,0.059,0.058,0.054,0.052,0.049,0.047,0.064,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3850,9,1.351,0.264,0.158,0.157,0.136,0.157,0.148,0.15,0.181,0.0,9D,9,0,2010-02-03,2010,Unit U
3851,9,1.385,0.286,0.166,0.154,0.151,0.143,0.144,0.156,0.185,0.0,9D,9,0,2010-02-03,2010,Unit U
3854,5,0.35100000000000003,0.108,0.087,0.085,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3855,5,1.135,0.395,0.364,0.183,0.193,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3856,5,0.334,0.092,0.094,0.083,0.065,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3857,9,1.3230000000000002,0.241,0.156,0.151,0.146,0.151,0.156,0.161,0.161,0.0,9D,9,0,2010-02-03,2010,Unit U
3858,4,0.7440000000000001,0.382,0.2,0.162,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3859,4,0.665,0.338,0.171,0.156,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3860,4,0.652,0.32,0.167,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3861,4,0.707,0.366,0.205,0.136,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3862,4,0.661,0.37,0.157,0.134,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3863,5,0.535,0.122,0.122,0.131,0.16,0.0,0.0,0.0,0.0,0.0,5R2,9,0,2010-02-03,2010,Unit U
3864,5,0.379,0.116,0.11,0.087,0.066,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3865,5,0.34400000000000003,0.099,0.1,0.078,0.067,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3866,5,0.35700000000000004,0.114,0.097,0.079,0.067,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3867,5,0.33,0.097,0.091,0.076,0.066,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3868,5,0.336,0.103,0.091,0.075,0.067,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3869,5,0.34800000000000003,0.105,0.094,0.076,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3870,5,0.37,0.125,0.105,0.08,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3871,5,0.35500000000000004,0.113,0.098,0.078,0.066,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3872,5,0.35600000000000004,0.112,0.099,0.077,0.068,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3873,5,0.36900000000000005,0.113,0.1,0.081,0.075,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3874,5,0.35600000000000004,0.114,0.1,0.076,0.066,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3875,5,1.323,0.475,0.449,0.182,0.217,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3876,4,0.757,0.411,0.188,0.158,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3877,4,0.7140000000000001,0.4,0.176,0.138,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3878,4,0.714,0.369,0.19,0.155,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3879,5,1.047,0.36,0.338,0.189,0.16,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3880,5,1.124,0.34,0.365,0.198,0.221,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3881,5,1.037,0.347,0.331,0.173,0.186,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3882,5,0.798,0.272,0.238,0.147,0.141,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3883,5,0.8220000000000001,0.258,0.266,0.148,0.15,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3884,5,0.8650000000000001,0.267,0.27,0.176,0.152,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3885,5,0.909,0.294,0.275,0.183,0.157,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3886,5,0.8880000000000001,0.271,0.283,0.17,0.164,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3887,5,0.883,0.281,0.282,0.153,0.167,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3888,5,1.043,0.34,0.337,0.192,0.174,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3889,5,1.05,0.349,0.322,0.205,0.174,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3890,5,0.332,0.102,0.094,0.076,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3891,5,0.34700000000000003,0.103,0.093,0.078,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3892,5,0.34,0.102,0.091,0.078,0.069,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3893,5,0.35200000000000004,0.103,0.098,0.078,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3894,5,0.334,0.107,0.087,0.069,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3895,5,0.33,0.106,0.088,0.07,0.066,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3896,5,0.338,0.103,0.092,0.075,0.068,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3897,5,0.34500000000000003,0.101,0.093,0.079,0.072,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3898,5,1.1119999999999999,0.376,0.352,0.204,0.18,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3899,5,1.106,0.38,0.341,0.209,0.176,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3900,5,1.081,0.36,0.352,0.197,0.172,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3901,5,0.334,0.091,0.1,0.074,0.069,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3902,5,0.35,0.097,0.118,0.075,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3903,5,0.328,0.099,0.098,0.071,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3904,5,1.0999999999999999,0.374,0.345,0.201,0.18,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3905,5,0.338,0.093,0.098,0.077,0.07,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3906,5,0.327,0.091,0.085,0.078,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3907,5,0.342,0.106,0.105,0.069,0.062,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3908,5,0.335,0.099,0.107,0.069,0.06,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3909,5,0.334,0.097,0.091,0.078,0.068,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3910,5,0.329,0.089,0.104,0.073,0.063,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3911,5,0.34900000000000003,0.108,0.111,0.068,0.062,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3912,5,0.333,0.094,0.112,0.066,0.061,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3913,5,0.337,0.103,0.101,0.071,0.062,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3914,5,0.335,0.097,0.097,0.077,0.064,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3915,5,0.34600000000000003,0.108,0.101,0.076,0.061,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3916,5,0.329,0.09,0.104,0.072,0.063,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3917,5,0.312,0.077,0.096,0.071,0.068,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3918,5,0.397,0.11,0.085,0.079,0.123,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3919,5,0.886,0.261,0.293,0.176,0.156,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3920,7,0.5499999999999999,0.103,0.098,0.055,0.089,0.087,0.118,0.0,0.0,0.0,7I,9,0,2010-02-03,2010,Unit U
3921,7,1.0470000000000002,0.278,0.157,0.154,0.152,0.146,0.16,0.0,0.0,0.0,7D,9,0,2010-02-03,2010,Unit U
3922,8,0.6930000000000001,0.116,0.103,0.099,0.07,0.084,0.092,0.129,0.0,0.0,8I,9,0,2010-02-03,2010,Unit U
3923,9,1.333,0.256,0.156,0.153,0.137,0.141,0.148,0.154,0.188,0.0,9D,9,0,2010-02-03,2010,Unit U
3924,9,0.549,0.061,0.061,0.05,0.062,0.052,0.077,0.076,0.11,0.0,9I,9,0,2010-02-03,2010,Unit U
3925,9,1.318,0.262,0.152,0.149,0.147,0.154,0.148,0.145,0.161,0.0,9D,9,0,2010-02-03,2010,Unit U
3926,9,0.8169999999999998,0.118,0.115,0.095,0.093,0.086,0.083,0.088,0.139,0.0,9D,9,0,2010-02-03,2010,Unit U
3931,5,0.8290000000000001,0.319,0.19,0.171,0.149,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3932,5,0.9620000000000001,0.325,0.308,0.179,0.15,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3933,3,0.405,0.236,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3D,9,0,2010-02-03,2010,Unit U
3934,4,0.774,0.348,0.225,0.201,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3937,4,0.383,0.106,0.112,0.165,0.0,0.0,0.0,0.0,0.0,0.0,4R1,9,0,2010-02-03,2010,Unit U
3938,4,0.773,0.414,0.188,0.171,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3939,4,0.6970000000000001,0.366,0.17,0.161,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3940,4,0.5800000000000001,0.27,0.164,0.146,0.0,0.0,0.0,0.0,0.0,0.0,4D,9,0,2010-02-03,2010,Unit U
3941,4,0.834,0.409,0.217,0.208,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3942,4,0.696,0.349,0.188,0.159,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3943,4,0.7270000000000001,0.369,0.181,0.177,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3944,4,0.7250000000000001,0.366,0.192,0.167,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3945,4,0.667,0.348,0.172,0.147,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3946,4,0.674,0.335,0.169,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3947,4,0.6970000000000001,0.322,0.177,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3948,4,0.7749999999999999,0.395,0.205,0.175,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3949,4,0.671,0.327,0.175,0.169,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3950,4,0.698,0.321,0.175,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3951,4,0.7170000000000001,0.373,0.179,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3952,4,0.736,0.355,0.188,0.193,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3953,4,0.643,0.348,0.151,0.144,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3954,4,0.627,0.318,0.143,0.166,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3955,4,0.72,0.349,0.168,0.203,0.0,0.0,0.0,0.0,0.0,0.0,1+32,9,0,2010-02-03,2010,Unit U
3956,5,1.089,0.366,0.339,0.208,0.176,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3957,5,1.023,0.352,0.328,0.181,0.162,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3958,5,0.358,0.126,0.105,0.065,0.062,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3959,5,0.34099999999999997,0.118,0.091,0.08,0.052,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3960,5,0.381,0.129,0.097,0.081,0.074,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3961,5,0.367,0.107,0.109,0.08,0.071,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3962,5,0.341,0.107,0.093,0.068,0.073,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3963,5,0.958,0.355,0.303,0.145,0.155,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3964,5,0.748,0.27,0.213,0.133,0.132,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3965,5,1.1179999999999999,0.491,0.348,0.114,0.165,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3966,5,0.34400000000000003,0.094,0.09,0.077,0.083,0.0,0.0,0.0,0.0,0.0,5R1,9,0,2010-02-03,2010,Unit U
3968,5,0.923,0.324,0.305,0.151,0.143,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3969,5,0.867,0.292,0.302,0.137,0.136,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3970,5,0.659,0.228,0.143,0.134,0.154,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3971,5,0.9560000000000001,0.316,0.331,0.153,0.156,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3972,5,0.9,0.3,0.301,0.152,0.147,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3973,5,0.891,0.269,0.288,0.179,0.155,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3974,5,0.937,0.294,0.289,0.191,0.163,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3975,5,0.92,0.293,0.307,0.163,0.157,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3976,5,1.0270000000000001,0.333,0.337,0.174,0.183,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3977,5,0.658,0.212,0.163,0.145,0.138,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3978,5,1.173,0.401,0.385,0.21,0.177,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3979,5,1.048,0.366,0.342,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3980,5,1.045,0.321,0.383,0.175,0.166,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3981,5,0.9980000000000001,0.337,0.313,0.192,0.156,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3982,5,0.9920000000000001,0.314,0.338,0.186,0.154,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
3983,5,0.983,0.326,0.319,0.182,0.156,0.0,0.0,0.0,0.0,0.0,1+1+3,9,0,2010-02-03,2010,Unit U
